9.155978885000000363e-09,4.037118566999999686e-02
9.382411442999999488e-09,4.136958802000000046e-02
9.608844000000000118e-09,4.236799036999999712e-02
9.835276557999999242e-09,4.336639272000000073e-02
1.006170912000000062e-08,4.436479506999999739e-02
1.028814167000000020e-08,4.536319742000000099e-02
1.051457422999999963e-08,4.636159976999999766e-02
1.074100679000000070e-08,4.736000212000000126e-02
1.096743935000000013e-08,4.835840446999999792e-02
1.119387189999999971e-08,4.935680682000000152e-02
1.142030446000000079e-08,5.035520916999999819e-02
1.164673702000000021e-08,5.135361152000000179e-02
1.187316957999999964e-08,5.235201386999999845e-02
1.209960214000000071e-08,5.335041622000000205e-02
1.232603469000000030e-08,5.434881856999999872e-02
1.255246724999999972e-08,5.534722092000000232e-02
1.277889981000000080e-08,5.634562326999999898e-02
1.300533237000000022e-08,5.734402562000000259e-02
1.323176492999999965e-08,5.834242796999999925e-02
1.346394529999999976e-08,5.936617400000000072e-02
1.371531721000000075e-08,6.047454069000000182e-02
1.400650552000000016e-08,6.175846867999999767e-02
1.436015720999999953e-08,6.331781454000000309e-02
1.479471433000000056e-08,6.523389434000000098e-02
1.532938626000000086e-08,6.759140741999999924e-02
1.597784683000000117e-08,7.045064532000000490e-02
1.673190946999999864e-08,7.377551132000000067e-02
1.753638490999999911e-08,7.732266100000000086e-02
1.834489512999999899e-08,8.088760105999999450e-02
1.915416321000000123e-08,8.445588279000000587e-02
1.996345369999999887e-08,8.802426326999999995e-02
2.077274418000000163e-08,9.159264375999999486e-02
2.158203466000000108e-08,9.516102424000000282e-02
2.239132514999999872e-08,9.872940472999999773e-02
2.320061563000000148e-08,1.022977852000000049e-01
2.400990611000000094e-08,1.058661657000000006e-01
2.481919659999999857e-08,1.094345461999999963e-01
2.562848708000000134e-08,1.130029267000000059e-01
2.643777756999999898e-08,1.165713072000000017e-01
2.724706804999999843e-08,1.201396876000000030e-01
2.805635853000000119e-08,1.237080680999999988e-01
2.886564901999999883e-08,1.272764486000000084e-01
2.967493950000000159e-08,1.308448291000000041e-01
3.048422998999999923e-08,1.344132095999999998e-01
3.129352047000000199e-08,1.379815900999999956e-01
3.210281094999999814e-08,1.415499705999999913e-01
3.291210143999999909e-08,1.451183510999999871e-01
3.372139192000000185e-08,1.486867315000000023e-01
3.453068239999999799e-08,1.522551119999999980e-01
3.533997288999999894e-08,1.558234924999999937e-01
3.614926337000000170e-08,1.593918729999999895e-01
3.695855386000000265e-08,1.629602535000000130e-01
3.776784433999999879e-08,1.665286340000000087e-01
3.857713482000000156e-08,1.700970145000000044e-01
3.938642531000000250e-08,1.736653948999999919e-01
4.019571578999999865e-08,1.772337753999999876e-01
4.100500627000000141e-08,1.808021559000000111e-01
4.181429676000000236e-08,1.843705364000000069e-01
4.262358723999999850e-08,1.879389169000000026e-01
4.343287772999999945e-08,1.915072973999999983e-01
4.424216821000000221e-08,1.950756778999999941e-01
4.505145868999999836e-08,1.986440583000000093e-01
4.586074917999999931e-08,2.022124388000000050e-01
4.667003966000000207e-08,2.057808193000000008e-01
4.747933013999999821e-08,2.093491997999999965e-01
4.828862062999999916e-08,2.129175802999999922e-01
4.909791111000000192e-08,2.164859607999999880e-01
4.990720160000000287e-08,2.200543413000000115e-01
5.071649207999999901e-08,2.236227218000000072e-01
5.152578256000000178e-08,2.271911021999999947e-01
5.233507305000000272e-08,2.307594826999999904e-01
5.314436352999999887e-08,2.343278631999999861e-01
5.395365401000000163e-08,2.378962437000000096e-01
5.476294450000000258e-08,2.414646242000000054e-01
5.557223497999999872e-08,2.450330047000000011e-01
5.638152546999999967e-08,2.486013851999999968e-01
5.719081595000000243e-08,2.521697655999999843e-01
5.800010642999999858e-08,2.557381461000000078e-01
5.880939691999999953e-08,2.593065265999999758e-01
5.961868739999999567e-08,2.628749070999999993e-01
6.042797789000000323e-08,2.664432876000000228e-01
6.123726837000000600e-08,2.700116680999999907e-01
6.204655884999999553e-08,2.735800486000000142e-01
6.285584934000000309e-08,2.771484289999999739e-01
6.366513982000000585e-08,2.807168094999999974e-01
6.447443029999999538e-08,2.842851900000000209e-01
6.528372079000000294e-08,2.878535704999999889e-01
6.609301127000000571e-08,2.914219510000000124e-01
6.690230176000000004e-08,2.949903314999999804e-01
6.771159224000000280e-08,2.985587120000000039e-01
6.852088272000000556e-08,3.021270925000000274e-01
6.933017320999999989e-08,3.056954728999999871e-01
7.013946369000000265e-08,3.092638534000000106e-01
7.094875417000000542e-08,3.128322338999999785e-01
7.175804465999999975e-08,3.164006144000000020e-01
7.256733514000000251e-08,3.199689949000000255e-01
7.337662562999999684e-08,3.235373753999999935e-01
7.418591610999999960e-08,3.271057559000000170e-01
7.499520659000000236e-08,3.306741362999999767e-01
7.580449707999999669e-08,3.342425168000000002e-01
7.661378755999999945e-08,3.378108973000000237e-01
7.742307804000000222e-08,3.413792777999999917e-01
7.823236852999999655e-08,3.449476583000000152e-01
7.904165900999999931e-08,3.485160387999999831e-01
7.985094949999999364e-08,3.520844193000000066e-01
8.066023997999999640e-08,3.556527997000000219e-01
8.146953045999999916e-08,3.592211801999999898e-01
8.227882094999999349e-08,3.627895607000000133e-01
8.308811142999999626e-08,3.663579411999999813e-01
8.389740192000000382e-08,3.699263217000000048e-01
8.470669240000000658e-08,3.734947021999999728e-01
8.551598287999999611e-08,3.770630826999999963e-01
8.632527337000000367e-08,3.806314631000000115e-01
8.713456385000000644e-08,3.841998435999999795e-01
8.794385432999999597e-08,3.877682241000000030e-01
8.875314482000000353e-08,3.913366046000000265e-01
8.956243530000000629e-08,3.949049850999999944e-01
9.037172579000000062e-08,3.984733656000000179e-01
9.118101627000000338e-08,4.020417460999999859e-01
9.199030675000000615e-08,4.056101266000000094e-01
9.279959724000000048e-08,4.091785070000000246e-01
9.360888772000000324e-08,4.127468874999999926e-01
9.441817820000000600e-08,4.163152680000000161e-01
9.522746869000000033e-08,4.198836484999999841e-01
9.603675917000000309e-08,4.234520290000000076e-01
9.684604965999999742e-08,4.270204094999999755e-01
9.765534014000000019e-08,4.305887899999999990e-01
9.846463062000000295e-08,4.341571704000000143e-01
9.927392110999999728e-08,4.377255508999999822e-01
1.000832116000000048e-07,4.412939314000000057e-01
1.008925021000000040e-07,4.448623118999999737e-01
1.017017926000000031e-07,4.484306923999999972e-01
1.025110829999999939e-07,4.519990729000000207e-01
1.033203735000000063e-07,4.555674533999999887e-01
1.041296640000000054e-07,4.591358338000000039e-01
1.049389545000000046e-07,4.627042143000000274e-01
1.057482450000000037e-07,4.662725947999999954e-01
1.065575355000000028e-07,4.698409753000000189e-01
1.073668258999999936e-07,4.734093557999999868e-01
1.081761164000000060e-07,4.769777363000000103e-01
1.089854069000000051e-07,4.805461167999999783e-01
1.097946974000000043e-07,4.841144973000000018e-01
1.106039879000000034e-07,4.876828777000000170e-01
1.114132784000000025e-07,4.912512581999999850e-01
1.122225688000000066e-07,4.948196387000000085e-01
1.130318593000000057e-07,4.983880191999999765e-01
1.138411498000000048e-07,5.019563997000000555e-01
1.146504403000000040e-07,5.055247802000000235e-01
1.154597308000000031e-07,5.090931606999999914e-01
1.162690213000000022e-07,5.126615410999999511e-01
1.170783118000000014e-07,5.162299216000000301e-01
1.178876022000000054e-07,5.197983020999999981e-01
1.186968927000000045e-07,5.233666825999999661e-01
1.195061832000000037e-07,5.269350631000000451e-01
1.203154736999999896e-07,5.305034436000000131e-01
1.211247642000000019e-07,5.340718240999999811e-01
1.219340546999999878e-07,5.376402045000000518e-01
1.227433451000000051e-07,5.412085850000000198e-01
1.235526355999999910e-07,5.447769654999999878e-01
1.243619261000000034e-07,5.483453459999999557e-01
1.251712165999999893e-07,5.519137265000000347e-01
1.259805071000000016e-07,5.554821070000000027e-01
1.267897975999999875e-07,5.590504874999999707e-01
1.275990880000000048e-07,5.626188680000000497e-01
1.284083784999999907e-07,5.661872484000000094e-01
1.292176690000000031e-07,5.697556288999999774e-01
1.300269594999999890e-07,5.733240093999999454e-01
1.308362500000000014e-07,5.768923899000000244e-01
1.316455404999999873e-07,5.804607703999999924e-01
1.324548309000000045e-07,5.840291508999999603e-01
1.332641213999999904e-07,5.875975314000000393e-01
1.340734119000000028e-07,5.911659117999999991e-01
1.348827023999999887e-07,5.947342922999999670e-01
1.356919929000000011e-07,5.983026728000000460e-01
1.365012833999999870e-07,6.018710533000000140e-01
1.373105738000000043e-07,6.054394337999999820e-01
1.381198642999999902e-07,6.090078142999999500e-01
1.389291548000000025e-07,6.125761948000000290e-01
1.397384452999999884e-07,6.161445751999999887e-01
1.405477358000000008e-07,6.197129556999999567e-01
1.413570263000000131e-07,6.232813362000000357e-01
1.421663167000000040e-07,6.268497167000000037e-01
1.429756071999999899e-07,6.304180971999999716e-01
1.437848977000000022e-07,6.339864777000000506e-01
1.445941881999999881e-07,6.375548582000000186e-01
1.454034787000000005e-07,6.411232385999999783e-01
1.462127692000000129e-07,6.446916190999999463e-01
1.470220596999999987e-07,6.482599996000000253e-01
1.478313500999999896e-07,6.518283800999999933e-01
1.486406406000000019e-07,6.553967605999999613e-01
1.494499310999999878e-07,6.589651411000000403e-01
1.502592216000000002e-07,6.625335216000000083e-01
1.510685121000000126e-07,6.661019020999999762e-01
1.518778025999999985e-07,6.696702825000000470e-01
1.526870929999999893e-07,6.732386630000000149e-01
1.534963835000000016e-07,6.768070434999999829e-01
1.543056739999999875e-07,6.803754239999999509e-01
1.551149644999999999e-07,6.839438045000000299e-01
1.559242550000000123e-07,6.875121849999999979e-01
1.567335454999999982e-07,6.910805654999999659e-01
1.575972484000000113e-07,6.948888651000000305e-01
1.580563060999999893e-07,6.969129746000000125e-01
1.582513203000000132e-07,6.977728450000000304e-01
1.584138900999999980e-07,6.984896591999999460e-01
1.585493912000000047e-07,6.990871201999999673e-01
1.586623188999999924e-07,6.995850489999999589e-01
1.587564277000000013e-07,6.999999999999999556e-01
1.761532268999999908e-03,6.999999996000000335e-01
5.265744148000000430e-03,6.999999987999999673e-01
8.751420878000000167e-03,6.999999980000000122e-01
1.223709761000000076e-02,6.999999971999999460e-01
1.572277433999999877e-02,6.999999963999999908e-01
1.921064721000000086e-02,6.999999956000000356e-01
2.270570967999999829e-02,6.999999948999999777e-01
2.620853768999999861e-02,6.999999941000000225e-01
2.971413779999999838e-02,6.999999932999999563e-01
3.322087162000000177e-02,6.999999925000000012e-01
3.673122253999999698e-02,6.999999917000000460e-01
4.024420244000000146e-02,6.999999908999999798e-01
4.375484431999999979e-02,6.999999901000000246e-01
4.726292564000000168e-02,6.999999892999999584e-01
5.077341353999999946e-02,6.999999885000000033e-01
5.428639343999999700e-02,6.999999877000000481e-01
5.779689832999999888e-02,6.999999868999999819e-01
6.130497966000000160e-02,6.999999861000000267e-01
6.481560453000000110e-02,6.999999852999999606e-01
6.832858443000000559e-02,6.999999845000000054e-01
7.183895233999999796e-02,6.999999837000000502e-01
7.534703366999999374e-02,6.999999828999999840e-01
7.885779550999999499e-02,6.999999821000000289e-01
8.236800120999999975e-02,6.999999812999999627e-01
8.586769130999999389e-02,6.999999805000000075e-01
8.939131745999999434e-02,6.999999797000000523e-01
9.301116903999999408e-02,6.999999788999999861e-01
9.697014345000000424e-02,6.999999780000000227e-01
1.017747093999999963e-01,6.999999769000000427e-01
1.077958110000000053e-01,6.999999756000000461e-01
1.152298553000000031e-01,6.999999739000000165e-01
1.244345258000000010e-01,6.999999717999999538e-01
1.357468210999999980e-01,6.999999691999999607e-01
1.490184192000000019e-01,6.999999662000000455e-01
1.634091547000000033e-01,6.999999628999999945e-01
1.782060913000000080e-01,6.999999596000000546e-01
1.931447058999999911e-01,6.999999561999999953e-01
2.080833203999999936e-01,6.999999528000000470e-01
2.230219350000000045e-01,6.999999493999999878e-01
2.379605495999999876e-01,6.999999460000000395e-01
2.528991641000000179e-01,6.999999425999999803e-01
2.678377786999999732e-01,6.999999393000000403e-01
2.827763931999999758e-01,6.999999358999999810e-01
2.977150077999999866e-01,6.999999325000000328e-01
3.126536223999999975e-01,6.999999290999999735e-01
3.275922369000000001e-01,6.999999257000000252e-01
3.425308515000000109e-01,6.999999222999999660e-01
3.500001588000000163e-01,6.999999206000000473e-01
3.500001570999999867e-01,6.925531121000000345e-01
3.500001536999999829e-01,6.776594951000000089e-01
3.500001502999999792e-01,6.627658780999999832e-01
3.500001468999999754e-01,6.478722609999999493e-01
3.500001435999999799e-01,6.329786440000000347e-01
3.500001401999999762e-01,6.180850270000000091e-01
3.500001367999999724e-01,6.031914099999999834e-01
3.500001334000000242e-01,5.882977929999999578e-01
3.500001300000000204e-01,5.734041759000000349e-01
3.500001267000000249e-01,5.585105589000000093e-01
3.500001233000000211e-01,5.436169418999999836e-01
3.500001199000000174e-01,5.287233248999999580e-01
3.500001165000000136e-01,5.138297079000000434e-01
3.500001132000000181e-01,4.989360908000000094e-01
3.500001098000000144e-01,4.840424737999999838e-01
3.500001064000000106e-01,4.691488568000000137e-01
3.500001030000000068e-01,4.542552397999999880e-01
3.500000996000000031e-01,4.393616227000000096e-01
3.500000963000000076e-01,4.244680056999999840e-01
3.500000929000000038e-01,4.095743887000000139e-01
3.500000895000000001e-01,3.946807716999999882e-01
3.500000860999999963e-01,3.797871547000000181e-01
3.500000828000000008e-01,3.648935375999999842e-01
3.500000793999999971e-01,3.499999206000000140e-01
3.500000759999999933e-01,3.351063035999999884e-01
3.500000725999999895e-01,3.202126866000000183e-01
3.500000691999999858e-01,3.053190695999999926e-01
3.500000658999999903e-01,2.904254525000000142e-01
3.500000624999999865e-01,2.755318354999999886e-01
3.500000590999999828e-01,2.606382185000000185e-01
3.500000556999999790e-01,2.457446014999999928e-01
3.500000523999999835e-01,2.308509844999999949e-01
3.500000489999999798e-01,2.159573673999999888e-01
3.500000455999999760e-01,2.010637503999999909e-01
3.500000422000000277e-01,1.861701333999999930e-01
3.500000388000000240e-01,1.712765163999999951e-01
3.500000354999999730e-01,1.563828992999999890e-01
3.500000321000000247e-01,1.414892822999999911e-01
3.500000287000000210e-01,1.265956652999999932e-01
3.500000253000000172e-01,1.117020482999999953e-01
3.500000220000000217e-01,9.680843125999999410e-02
3.500000186000000180e-01,8.191481423999999456e-02
3.500000152000000142e-01,6.702119721999999502e-02
3.500000118000000104e-01,5.212758020000000242e-02
3.500000084000000067e-01,3.723396317000000205e-02
3.500000051000000112e-01,2.234034614999999904e-02
3.500000017000000074e-01,7.446729132000000362e-03
3.499999999999999778e-01,-7.937821385000000065e-08
3.426223834000000079e-01,-7.770500804999999345e-08
3.278724512000000257e-01,-7.435979869999999917e-08
3.131278200000000012e-01,-7.101579158999999372e-08
2.983831887999999766e-01,-6.767178449000000632e-08
2.836385576000000075e-01,-6.432777738000000088e-08
2.688939264999999912e-01,-6.098377028000000023e-08
2.541492953000000221e-01,-5.763976317000000141e-08
2.394046640999999975e-01,-5.429575607000000077e-08
2.246600329000000007e-01,-5.095174896000000194e-08
2.099154017000000039e-01,-4.760774185000000312e-08
1.951707705999999876e-01,-4.426373475000000247e-08
1.804261393999999907e-01,-4.091972763999999703e-08
1.658103891000000107e-01,-3.760495007000000268e-08
1.516582565000000049e-01,-3.439531861000000175e-08
1.385223245999999964e-01,-3.141615628999999857e-08
1.271766632000000119e-01,-2.884301818999999994e-08
1.178724886999999999e-01,-2.673287890999999951e-08
1.102876633000000051e-01,-2.501267920999999887e-08
1.040961980999999953e-01,-2.360848649999999994e-08
9.901514632999999788e-02,-2.245612987999999976e-08
9.482272533999999697e-02,-2.150531019999999929e-08
9.113498654000000421e-02,-2.066894986000000088e-08
8.762174370000000434e-02,-1.987216431000000013e-08
8.417227668000000496e-02,-1.908984280000000039e-08
8.073186273999999329e-02,-1.830957447000000035e-08
7.729144879999999551e-02,-1.752930614999999849e-08
7.385103485999999773e-02,-1.674903781999999845e-08
7.041062090999999912e-02,-1.596876949999999990e-08
6.697020697000000133e-02,-1.518850116999999986e-08
6.525000000000000244e-02,-1.479836701000000059e-08
6.524999959999999710e-02,-1.749685515000000066e-03
6.524999881000000113e-02,-5.237559107000000144e-03
6.524999802000000515e-02,-8.713964856999999870e-03
6.524999723999999612e-02,-1.219037060999999915e-02
6.524999645000000015e-02,-1.566677635999999887e-02
6.524999566000000417e-02,-1.914318211000000033e-02
6.524999486999999432e-02,-2.261958785999999832e-02
6.524999407999999834e-02,-2.609599360999999978e-02
6.524999329000000237e-02,-2.957239936000000124e-02
6.524999250000000639e-02,-3.304880511000000270e-02
6.524999171999999736e-02,-3.652521085999999723e-02
6.524999093000000139e-02,-4.000161660999999869e-02
6.524999014000000541e-02,-4.347802236000000015e-02
6.524998934999999556e-02,-4.695442811000000161e-02
6.524998855999999958e-02,-5.043083386000000307e-02
6.524998777000000361e-02,-5.390723961999999841e-02
6.524998698999999458e-02,-5.738364536999999987e-02
6.524998619999999860e-02,-6.086005112000000133e-02
6.524998541000000263e-02,-6.433645687000000279e-02
6.524998462000000665e-02,-6.781286261999999732e-02
6.524998382999999680e-02,-7.128926837000000571e-02
6.524998304000000082e-02,-7.476567412000000024e-02
6.524998226000000567e-02,-7.824207986999999476e-02
6.524998146999999582e-02,-8.171848562000000316e-02
6.524998067999999984e-02,-8.519489136999999768e-02
6.524997989000000387e-02,-8.867129712000000608e-02
6.524997909999999401e-02,-9.214770287000000060e-02
6.524997830999999804e-02,-9.562410861999999512e-02
6.524997752000000206e-02,-9.910051437000000352e-02
6.524997674000000691e-02,-1.025769200999999964e-01
6.524997594999999706e-02,-1.060533258999999950e-01
6.524997516000000108e-02,-1.095297315999999993e-01
6.524997437000000511e-02,-1.130061373999999980e-01
6.524997357999999525e-02,-1.164825431000000022e-01
6.524997278999999928e-02,-1.199589489000000009e-01
6.524997201000000413e-02,-1.234353546000000051e-01
6.524997121999999428e-02,-1.269117603999999899e-01
6.524997042999999830e-02,-1.303881661000000081e-01
6.524996964000000232e-02,-1.338645719000000067e-01
6.524996885000000635e-02,-1.373409775999999971e-01
6.524996805999999649e-02,-1.408173833999999958e-01
6.524996723999999804e-02,-1.444496804000000023e-01
6.524996639999999792e-02,-1.481718945999999926e-01
6.524996598000000481e-02,-1.500000147999999978e-01
6.480842773000000667e-02,-1.500000146999999895e-01
6.428040608000000489e-02,-1.500000146000000090e-01
6.364951139999999730e-02,-1.500000143999999924e-01
6.289609979999999378e-02,-1.500000143000000119e-01
6.199703420000000215e-02,-1.500000140999999954e-01
6.041616761000000169e-02,-1.500000136999999900e-01
5.723184525000000328e-02,-1.500000129999999876e-01
5.402285877000000125e-02,-1.500000123000000130e-01
5.075343675999999943e-02,-1.500000115000000023e-01
4.908954548000000334e-02,-1.500000110999999969e-01
4.822013713000000007e-02,-1.500000109000000081e-01
4.750087313000000283e-02,-1.500000107999999999e-01
4.690485823999999970e-02,-1.500000106000000111e-01
4.641041871999999902e-02,-1.500000105000000028e-01
4.599996598000000159e-02,-1.500000103999999945e-01
4.599996639000000082e-02,-1.481758431000000098e-01
4.599996723000000093e-02,-1.444958403999999919e-01
4.599996803999999856e-02,-1.408989240000000087e-01
4.599996883000000147e-02,-1.374167619999999979e-01
4.599996961999999745e-02,-1.339345999999999870e-01
4.599997041000000036e-02,-1.304524380000000039e-01
4.599997120000000328e-02,-1.269702759999999930e-01
4.599997198999999926e-02,-1.234881139999999961e-01
4.599997278000000217e-02,-1.200059519000000047e-01
4.599997356999999815e-02,-1.165237898999999938e-01
4.599997436000000106e-02,-1.130416278999999968e-01
4.599997514999999704e-02,-1.095594658999999998e-01
4.599997593999999995e-02,-1.060773039000000029e-01
4.599997673000000287e-02,-1.025951419000000059e-01
4.599997751999999884e-02,-9.911297984000000394e-02
4.599997831000000176e-02,-9.563081782000000530e-02
4.599997909999999773e-02,-9.214865580000000667e-02
4.599997989000000065e-02,-8.866649378999999498e-02
4.599998067999999662e-02,-8.518433176999999634e-02
4.599998146999999954e-02,-8.170216974999999771e-02
4.599998226000000245e-02,-7.822000773999999990e-02
4.599998304999999843e-02,-7.473784572000000126e-02
4.599998384000000134e-02,-7.125568370000000262e-02
4.599998462999999732e-02,-6.777352169000000481e-02
4.599998542000000024e-02,-6.429135967000000618e-02
4.599998621000000315e-02,-6.080919766000000143e-02
4.599998699999999913e-02,-5.732703564000000279e-02
4.599998779000000204e-02,-5.384487361999999722e-02
4.599998857999999802e-02,-5.036271160999999941e-02
4.599998937000000093e-02,-4.688054959000000077e-02
4.599999015999999691e-02,-4.339838757000000213e-02
4.599999094999999982e-02,-3.991622555999999739e-02
4.599999174000000274e-02,-3.643406353999999875e-02
4.599999252999999871e-02,-3.295190152000000011e-02
4.599999332000000163e-02,-2.946973950999999883e-02
4.599999410999999760e-02,-2.598757749000000020e-02
4.599999490000000052e-02,-2.250541547000000156e-02
4.599999569000000343e-02,-1.902325346000000028e-02
4.599999647999999941e-02,-1.554109143999999991e-02
4.599999686999999698e-02,-1.380001043000000059e-02
